Drift_Check	Session_Name_	Trial_Index_	Trial_Recycled_	list	location	sound_file	trial	video_file	video_id	IP_INDEX	IP_LABEL	Subject	Session	TRIAL_INDEX	DATA_FILE	IA_AREA	EYE_USED	IA_AVERAGE_FIX_PUPIL_SIZE	IA_BOTTOM	IA_DWELL_TIME	IA_DWELL_TIME__prop	IA_DYNAMIC	IA_END_TIME	IA_FIRST_FIXATION_DURATION	IA_FIRST_FIXATION_INDEX	IA_FIRST_FIXATION_PREVIOUS_FIX_IA	IA_FIRST_FIXATION_PREVIOUS_IAREAS	IA_FIRST_FIXATION_RUN_INDEX	IA_FIRST_FIXATION_TIME	IA_FIRST_FIXATION_VISITED_IA_COUNT	IA_FIRST_FIXATION_X	IA_FIRST_FIXATION_Y	IA_FIRST_FIX_PROGRESSIVE	IA_FIRST_RUN_DWELL_TIME	IA_FIRST_RUN_END_TIME	IA_FIRST_RUN_FIXATION__prop	IA_FIRST_RUN_FIXATION_COUNT	IA_FIRST_RUN_LANDING_POSITION	IA_FIRST_RUN_LAUNCH_SITE	IA_FIRST_RUN_START_TIME	IA_FIRST_SACCADE_AMPLITUDE	IA_FIRST_SACCADE_ANGLE	IA_FIRST_SACCADE_END_TIME	IA_FIRST_SACCADE_INDEX	IA_FIRST_SACCADE_START_TIME	IA_FIXATION__prop	IA_FIXATION_COUNT	IA_FSA_COUNT_1	IA_FSA_COUNT_2	IA_FSA_COUNT_3	IA_FSA_COUNT_4	IA_FSA_COUNT_5	IA_FSA_COUNT_6	IA_FSA_COUNT_20	IA_FSA_DURATION_1	IA_FSA_DURATION_2	IA_FSA_DURATION_3	IA_FSA_DURATION_4	IA_FSA_DURATION_5	IA_FSA_DURATION_6	IA_FSA_DURATION_20	IA_GROUP	IA_ID	IA_INSTANCES_COUNT	IA_LABEL	IA_LEFT	IA_LEGAL	IA_LEGAL_IMMEDIATE	IA_MAX_FIX_PUPIL_SIZE	IA_MIN_FIX_PUPIL_SIZE	IA_POINTS	IA_RIGHT	IA_RUN_COUNT	IA_START_TIME	IP_END_EVENT_MATCHED	IP_END_TIME	IP_START_EVENT_MATCHED	IP_START_TIME	TRIAL_LABEL
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2148255	TRUE	2147438	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Aeden	2	1	Aeden2.edf	77000	RIGHT	8143	745	129	0.2143	FALSE	.	129	2	4	[4]	2	23476	1	685.2	709.5	0	129	23604	0.3333	1	11.2	278	23476	11.41	-35.78	23475	1	23314	0.3333	1	0	0	0	1	0	0	0	0	0	0	450	0	0	0	.	3	.	AOI_object_right	674	0	0	8143	8143	.	1024	1	.	TRUE	2148255	TRUE	2147438	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Aeden	2	1	Aeden2.edf	300000	RIGHT	8188	769	473	0.7857	FALSE	.	23	1	.	.	1	23291	0	396	523.3	1	23	23313	0.3333	1	390	.	23291	.	.	.	.	.	0.6667	2	0	0	1	0	0	0	0	0	0	129	0	0	0	0	.	4	.	Left_half_display	6	0	0	8547	7829	.	506	2	.	TRUE	2148255	TRUE	2147438	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Aeden	2	1	Aeden2.edf	300000	RIGHT	8143	769	129	0.2143	FALSE	.	129	2	4	[4]	2	23476	1	685.2	709.5	.	129	23604	0.3333	1	161.2	128	23476	11.41	-35.78	23475	1	23314	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	8143	8143	.	1024	1	.	TRUE	2148255	TRUE	2147438	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Aeden	2	1	Aeden2.edf	52200	RIGHT	7829	725	450	0.7475	FALSE	.	450	3	3	"[3, 4]"	3	23658	3	483	601	.	450	24108	0.3333	1	117	-319.2	23658	7.09	150.14	23657	2	23605	0.3333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	7829	7829	.	656	1	.	TRUE	2148255	TRUE	2147438	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	4	IP1_reach	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2148255	TRUE	2147438	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	300000	RIGHT	7495	769	751	1	FALSE	.	751	1	.	.	1	33675	0	370.2	665.3	1	751	34426	1	1	364.2	.	33675	8.97	-62.9	33674	.	32951	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	7495	7495	.	506	1	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	52200	RIGHT	7495	725	751	1	FALSE	.	751	1	.	.	1	33675	0	370.2	665.3	.	751	34426	1	1	4.2	.	33675	8.97	-62.9	33674	.	32951	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	7495	7495	.	656	1	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	5	IP2_reach	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2158573	TRUE	2157756	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	300000	RIGHT	8476	769	817	1	FALSE	.	817	1	.	.	1	43958	0	501.2	674.8	1	817	44775	1	1	495.2	.	43958	.	.	.	.	.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	8476	8476	.	506	1	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	52200	RIGHT	8476	725	817	1	FALSE	.	817	1	.	.	1	43958	0	501.2	674.8	.	817	44775	1	1	135.2	.	43958	.	.	.	.	.	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	8476	8476	.	656	1	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	6	IP3_reach	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2168922	TRUE	2168105	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	46000	RIGHT	9619	429	210	0.0078	FALSE	.	210	1	.	.	1	19959	0	508.1	413.9	1	210	20168	0.0526	1	102.1	.	19959	.	.	.	.	.	0.0526	1	0	0	0	1	0	0	0	0	0	0	1417	0	0	0	.	1	.	AOI_agent_head	406	1	1	9619	9619	.	636	1	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	77000	RIGHT	7863	745	2001	0.0746	FALSE	.	129	5	4	"[4, 1]"	3	23476	4	685.2	709.5	0	129	23604	0.0526	1	11.2	278	23476	11.41	-35.78	23475	4	23314	0.1053	2	0	0	0	1	1	0	0	0	0	0	602	399	0	0	.	3	.	AOI_object_right	674	0	0	8143	7583	.	1024	2	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	300000	RIGHT	8076.11	769	14357	0.5353	FALSE	.	1417	2	1	[1]	2	20193	2	390.3	503.9	1	2182	23313	0.1579	3	384.3	-502.1	20193	2.02	-153.31	20192	1	20169	0.4737	9	0	0	1	4	1	0	0	0	0	129	3236	504	0	0	.	4	.	Left_half_display	6	0	0	8625	7339	.	506	5	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	300000	RIGHT	7676.83	769	5860	0.2185	FALSE	.	129	5	4	"[4, 1]"	3	23476	4	685.2	709.5	1	129	23604	0.0526	1	161.2	128	23476	11.41	-35.78	23475	4	23314	0.3158	6	0	0	1	1	2	0	0	0	0	1872	2612	2956	0	0	.	5	.	Right_half_display	524	1	1	8143	7279	.	1024	2	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	52200	RIGHT	7961	725	10286	0.3835	FALSE	.	41	3	4	"[4, 1]"	3	21624	3	405.4	594.7	.	41	21664	0.0526	1	39.4	-24.3	21624	0.65	-79.79	21623	2	21610	0.2632	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	8527	7478	.	656	4	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	7	full_video	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	9619	464	210	0.0078	FALSE	.	210	1	.	.	1	19959	0	508.1	413.9	.	210	20168	0.0526	1	76.1	.	19959	.	.	.	.	.	0.0526	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	9619	9619	.	592	1	.	TRUE	2173589	TRUE	2144106	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	77000	RIGHT	7583	745	1872	0.4378	FALSE	.	1872	4	5	"[5, 4]"	3	25407	3	733.9	713.5	0	1872	27278	0.1667	1	59.9	-43.4	25407	8.25	-86.38	25406	3	25333	0.1667	1	0	0	0	0	1	0	0	0	0	0	0	399	0	0	.	3	.	AOI_object_right	674	0	0	7583	7583	.	1024	1	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	300000	RIGHT	7829	769	52	0.0122	FALSE	.	52	1	.	.	1	24208	0	483	601	1	52	24259	0.1667	1	477	.	24208	.	.	.	.	.	0.1667	1	0	0	0	0	1	0	0	0	0	0	0	504	0	0	.	4	.	Left_half_display	6	0	0	7829	7829	.	506	1	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	300000	RIGHT	7583.6	769	4224	0.9878	FALSE	.	504	2	4	[4]	2	24298	2	534.9	766.9	1	4224	28792	0.8333	5	10.9	41	24298	4.78	-70.82	24297	1	24260	0.8333	5	0	0	1	0	2	0	0	0	0	1872	0	1449	0	0	.	5	.	Right_half_display	524	1	1	7711	7279	.	1024	1	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	52200	RIGHT	7829	725	52	0.0122	FALSE	.	52	1	.	.	1	24208	0	483	601	.	52	24259	0.1667	1	117	.	24208	.	.	.	.	.	0.1667	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	7829	7829	.	656	1	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	8	IP_AN1	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2152939	TRUE	2148355	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	300000	RIGHT	7495	769	24	0.0053	FALSE	.	24	1	.	.	1	34475	0	370.2	665.3	1	24	34498	0.5	1	364.2	.	34475	.	.	.	.	.	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	4	.	Left_half_display	6	0	0	7495	7495	.	506	1	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	52200	RIGHT	7495	725	24	0.0053	FALSE	.	24	1	.	.	1	34475	0	370.2	665.3	.	24	34498	0.5	1	4.2	.	34475	.	.	.	.	.	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	7495	7495	.	656	1	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	9	IP_AN2	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2163206	TRUE	2158622	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	.	.	.	350	0	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	300000	RIGHT	8146.67	769	2693	0.6357	FALSE	.	896	1	.	.	1	44842	0	501.2	674.8	1	896	45737	0.25	1	495.2	.	44842	.	.	.	.	.	0.75	3	0	0	0	1	0	0	0	0	0	0	1514	0	0	0	.	4	.	Left_half_display	6	0	0	8625	7339	.	506	2	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	300000	RIGHT	.	769	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	5	.	Right_half_display	524	0	0	.	.	.	1024	0	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	52200	RIGHT	8476	725	896	0.2115	FALSE	.	896	1	.	.	1	44842	0	501.2	674.8	.	896	45737	0.25	1	135.2	.	44842	.	.	.	.	.	0.25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	6	.	AOI_agent_hands	366	0	0	8476	8476	.	656	1	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Aeden2	1	FALSE	right_a	right	lt_boxes_right_a.wav	1	lt_boxes_right_a.mp4	3	10	IP_AN3	Aeden	2	1	Aeden2.edf	20106.19	RIGHT	.	464	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	20	.	FIXATION_TRIGGER	432	0	0	.	.	.	592	0	.	TRUE	2173456	TRUE	2168989	Trial: 1
0	Emily1	1	FALSE	right_b	right	lt_boxes_right_b.wav	1	lt_boxes_right_b.mp4	4	1	IP1	Emily	1	1	Emily1.edf	46000	RIGHT	.	429	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	1	.	AOI_agent_head	406	0	0	.	.	.	636	0	.	TRUE	1937532	TRUE	1934532	Trial: 1
0	Emily1	1	FALSE	right_b	right	lt_boxes_right_b.wav	1	lt_boxes_right_b.mp4	4	1	IP1	Emily	1	1	Emily1.edf	77000	RIGHT	3442	745	224	0.079	FALSE	.	224	5	.	[4]	3	4750	2	290.2	557.2	0	224	4974	0.2	1	290.2	-371.5	4750	7.31	107.46	4749	5	4697	0.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	2	.	AOI_object_left	0	0	0	3442	3442	.	350	1	.	TRUE	1937532	TRUE	1934532	Trial: 1
0	Emily1	1	FALSE	right_b	right	lt_boxes_right_b.wav	1	lt_boxes_right_b.mp4	4	1	IP1	Emily	1	1	Emily1.edf	77000	RIGHT	.	745	0	0	FALSE	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	.	3	.	AOI_object_right	674	0	0	.	.	.	1024	0	.	TRUE	1937532	TRUE	1934532	Trial: 1
